282220,name96077,address948811,status447505
532093,name923573,address461058,status330001
191074,name150098,address697172,status978244
600015,name445126,address191172,status317672
481563,name336378,address993860,status937748
623228,name395726,address867328,status960765
168740,name503019,address112260,status749588
438071,name513396,address83850,status995533
610599,name21402,address611748,status168827
989934,name887886,address650434,status516759
405415,name411026,address759329,status800416
464906,name635113,address52688,status147676
896834,name476781,address998240,status997628
910509,name213055,address573032,status788957
541167,name833624,address131762,status201003
735283,name172926,address67846,status630304
148735,name835155,address832080,status721578
541811,name396488,address62448,status234155
894558,name885614,address258527,status680154
386173,name410221,address71481,status524167
421457,name481037,address152299,status946107
259356,name489074,address522617,status851389
396152,name146277,address60204,status684913
796819,name111244,address555607,status45916
107914,name371388,address734341,status18627
948193,name221157,address183297,status974832
982109,name278252,address700098,status192278
285566,name399126,address883056,status795916
296669,name797791,address209687,status977461
247005,name215019,address888743,status825729
604369,name761236,address163045,status598284
359658,name876514,address407731,status52580
763099,name641496,address560886,status31272
677259,name763371,address608361,status314827
721270,name292622,address544126,status644920
241569,name373160,address877228,status575376
889720,name847271,address240154,status677454
467078,name26350,address584422,status261452
29199,name532842,address217938,status837599
11661,name634178,address210187,status852060
944070,name360109,address638104,status86078
612678,name363485,address582684,status353696
204478,name874905,address145159,status768036
897977,name780776,address866335,status124918
653751,name90665,address278118,status861291
925096,name551552,address641193,status444483
648454,name239467,address967269,status922637
762063,name475122,address905046,status742570
477790,name411645,address499101,status999529
248741,name255423,address975885,status210194
543689,name800400,address345810,status969534
20762,name68633,address208574,status979363
386542,name911080,address416881,status185710
275929,name630180,address474405,status671945
381194,name867674,address997396,status722300
794693,name217845,address289350,status545327
284216,name162893,address512250,status701134
631037,name516246,address916976,status576965
41131,name574329,address367953,status737322
977753,name629247,address637692,status932155
569585,name629674,address697838,status924220
612268,name592926,address679309,status973187
681583,name401596,address237329,status66447
916802,name453392,address516432,status167570
710761,name36384,address404580,status661647
268129,name563109,address445371,status592414
710584,name512534,address645242,status478157
432009,name698783,address384271,status225121
875219,name235249,address478034,status712698
742198,name894579,address197910,status920788
66761,name859350,address982226,status214505
608858,name698758,address981735,status756404
298179,name478844,address454542,status227985
886885,name775920,address436256,status993601
792900,name685420,address182144,status84169
990719,name750588,address650536,status134585
754090,name445249,address76367,status327306
952394,name194533,address82036,status273377
509868,name900073,address634442,status471728
900770,name564123,address47552,status734396
621595,name321251,address481516,status410425
478942,name634683,address829587,status684433
687459,name172607,address272535,status485251
355214,name420634,address213246,status761064
870537,name349408,address898139,status883729
776764,name339258,address594459,status257485
989100,name678012,address773166,status531399
718253,name708435,address283087,status746123
79301,name886810,address570098,status929321
805279,name917131,address878730,status199346
492329,name402834,address261172,status281952
171786,name412349,address576323,status731666
323971,name319376,address870952,status264948
734369,name374070,address455294,status713917
65436,name267218,address974320,status481042
121040,name743410,address92488,status35528
305749,name490533,address623828,status844934
257341,name927395,address22838,status935113
182377,name582571,address115657,status495042
801864,name867946,address88044,status491610
979821,name180887,address293548,status741397
491020,name907804,address426450,status817748
681810,name784238,address187973,status116341
592990,name958589,address178334,status185173
499615,name752135,address522887,status283253
947339,name432135,address778894,status343546
174073,name79052,address557644,status879246
211227,name268196,address640684,status671973
422940,name521079,address577754,status434138
735442,name441391,address426890,status211895
860128,name179541,address55330,status239187
995115,name962103,address7557,status868054
826999,name849605,address242045,status392088
416733,name398780,address453700,status826920
979179,name342970,address102639,status771881
909400,name347759,address949176,status981142
151394,name774708,address788902,status552165
733830,name114742,address567707,status648906
652443,name145163,address463098,status910610
766732,name593445,address694579,status994032
870512,name389860,address958124,status942229
926728,name121093,address581197,status692408
16212,name432760,address979176,status538357
909970,name506256,address248708,status74385
294612,name478228,address210181,status309212
148029,name450226,address750713,status562671
539032,name658387,address521089,status269589
305876,name915466,address141594,status705286
539040,name448997,address281223,status413583
366943,name16038,address408669,status292877
321480,name431372,address120106,status650711
806493,name620426,address185795,status627004
539206,name851801,address607337,status680098
146570,name416361,address219543,status795533
15209,name321522,address679083,status496064
434328,name314858,address341358,status864510
56089,name131535,address795586,status406249
295159,name906083,address559207,status612236
254363,name79096,address967850,status264884
254862,name31905,address579242,status254776
226316,name352968,address615432,status901978
648513,name69854,address478058,status575430
174115,name108781,address463148,status150519
689067,name681865,address904421,status973881
892465,name652069,address273297,status85641
595235,name5505,address194016,status200664
69473,name233473,address802714,status431022
767480,name354329,address341869,status187052
493114,name819877,address727829,status200682
474615,name1493,address324774,status132095
994586,name491014,address638649,status559646
567521,name861995,address36273,status906909
842938,name262954,address844777,status789010
233399,name679555,address318268,status939926
613870,name512555,address983280,status286187
750384,name423351,address919295,status787130
232996,name422644,address374532,status327348
533183,name294995,address836351,status210459
10529,name614721,address574468,status931417
279119,name56149,address935174,status234574
530889,name442787,address613180,status731431
632712,name620205,address201262,status674921
276694,name896057,address644446,status461838
852169,name98686,address209621,status243526
550877,name655224,address282633,status385566
429613,name420507,address689128,status190398
848910,name179044,address615683,status294220
803465,name460042,address672602,status815279
893426,name930900,address905472,status520366
694953,name278404,address423787,status224374
547501,name379057,address791194,status506426
686680,name274482,address65571,status788405
390011,name880694,address762584,status305291
176022,name542961,address658645,status521933
534772,name367025,address10281,status936476
422113,name982863,address330847,status815589
839753,name702528,address836584,status508042
826223,name614795,address359910,status708705
539590,name616277,address497175,status777493
769392,name610904,address342940,status890666
366480,name106354,address374693,status189023
226446,name699674,address457212,status217708
148518,name56621,address458794,status703019
236845,name74406,address270409,status838163
791906,name208237,address124712,status599582
806189,name139654,address580308,status289741
827703,name651626,address237385,status610498
827557,name506739,address433397,status623370
226162,name24816,address906981,status886526
742951,name105368,address69583,status438910
897402,name151388,address185275,status922782
514369,name213205,address523726,status669789
816977,name906845,address670644,status931664
981175,name787641,address428393,status743966
414226,name671028,address38245,status375396
807691,name440391,address892642,status456761
862195,name768563,address315019,status892747
572855,name646577,address73858,status327784
375746,name511041,address82126,status127833
82928,name503136,address416800,status718377
739818,name291541,address839168,status941507
300898,name598121,address648793,status316793
42477,name226038,address245405,status809953
387640,name388376,address69270,status94810
183848,name283329,address38539,status310764
489554,name536169,address9547,status31693
337491,name550754,address990744,status272896
6286,name381961,address833523,status200857
330880,name562328,address569921,status822747
358913,name713945,address188631,status90242
24026,name29813,address494503,status626332
473405,name612203,address828998,status998993
866021,name611164,address632857,status883204
144459,name706306,address567324,status653650
43010,name87489,address376142,status393400
793264,name987414,address93437,status856529
925481,name857068,address673961,status855292
629545,name153101,address953048,status566236
511214,name805621,address881397,status623353
913136,name104515,address181478,status759363
466494,name145161,address842473,status474231
282550,name328834,address342313,status583707
314465,name207907,address817251,status796707
48169,name537098,address570287,status993078
699959,name645203,address992494,status638410
675821,name964234,address962447,status214251
669245,name609594,address302653,status392155
97764,name403620,address100585,status734612
70983,name826571,address54895,status103657
734440,name590444,address637991,status436682
1925,name866956,address342155,status77414
427853,name13097,address374976,status25323
346560,name483858,address126851,status197801
168354,name605971,address620593,status750932
456987,name755080,address577267,status494824
131630,name34578,address280004,status924967
109716,name411688,address65824,status464318
24884,name562565,address571978,status468870
158018,name638847,address480890,status149478
654129,name827704,address328354,status862997
339798,name296365,address677788,status61309
326171,name193772,address646066,status900411
692892,name629474,address607817,status498051
249505,name769618,address16874,status310305
381688,name517602,address806318,status958874
921327,name842384,address265158,status339441
754155,name616961,address810341,status782277
414568,name663034,address482058,status791255
601550,name718824,address957933,status561450
619436,name552345,address598213,status17411
180563,name243469,address937332,status218128
476562,name580519,address998032,status257573
603273,name901246,address963087,status317985
984428,name321297,address77966,status63407
458134,name917079,address569534,status473641
638791,name389875,address831084,status232918
470204,name34502,address729899,status688340
508586,name553823,address419295,status864017
315670,name123725,address214761,status304627
632852,name443030,address247018,status458840
713562,name386496,address331830,status607095
91327,name208140,address570263,status760229
600470,name460354,address897851,status343156
310305,name709480,address737915,status421686
839604,name274380,address482952,status718495
347240,name777857,address734644,status543560
39928,name356198,address219674,status813392
678843,name735137,address39084,status938653
769470,name24555,address259927,status330944
993597,name114437,address770005,status946807
5886,name196105,address561871,status493260
39371,name260123,address999340,status506138
53002,name258366,address604538,status844975
837882,name6531,address5496,status555469
858188,name38300,address762877,status340235
758300,name520078,address911561,status526617
983114,name98629,address305831,status573857
782521,name459841,address100091,status404104
693412,name284206,address821485,status259795
785880,name610130,address461298,status113767
744786,name417120,address737524,status517992
167669,name492137,address87006,status327363
300712,name463474,address917317,status758408
163978,name521312,address125878,status562799
512467,name132944,address856984,status557884
970824,name488643,address999550,status391932
408922,name586487,address882764,status963055
794204,name970385,address21698,status247680
757343,name554549,address934186,status434031
697004,name543416,address638938,status547983
252318,name34733,address968295,status549483
665,name367772,address773990,status388484
681707,name262417,address127968,status818486
416317,name508368,address948177,status404665
895477,name117734,address744797,status97346
96300,name473178,address566800,status192393
940295,name292803,address995920,status620966
877300,name466419,address261666,status911957
890243,name557777,address497749,status607192
771038,name982021,address303758,status102460
85671,name802892,address986353,status830771
894700,name739435,address923882,status405920
192329,name420159,address894933,status955634
357595,name752307,address230160,status752295
122972,name556044,address740506,status138994
557984,name725726,address132008,status181752
456171,name230370,address122436,status798195
109805,name434911,address688738,status717113
156699,name51204,address740545,status122455
997930,name968664,address877946,status604183
540906,name283016,address783529,status758114
291134,name795167,address199605,status15550
551028,name154965,address226173,status557431
718917,name42046,address913440,status79708
538858,name945891,address111465,status897697
440664,name295982,address82326,status998306
33819,name122302,address206275,status33607
165387,name297499,address708408,status543874
319468,name934723,address114380,status117749
734632,name357731,address814068,status417969
816417,name508193,address583084,status916506
75702,name644758,address551680,status628070
805396,name391257,address428791,status314692
428726,name417654,address985501,status639641
410682,name859582,address767788,status315941
73313,name112312,address636886,status417220
650147,name63797,address45490,status591505
8365,name69762,address659392,status881381
865976,name399030,address317978,status850557
332423,name493546,address344634,status737338
726717,name328200,address236834,status93953
192216,name411388,address513388,status800386
685838,name586056,address750382,status895254
673410,name665780,address116233,status77122
485603,name312290,address976591,status633945
321506,name586560,address19406,status153853
470670,name836374,address513661,status974214
183373,name204031,address995842,status758971
686329,name348788,address341406,status420220
276948,name328708,address659062,status297923
157162,name830624,address173183,status989759
556994,name527506,address239748,status368928
400768,name114382,address508631,status440305
942938,name881889,address776914,status322526
257077,name532742,address279624,status750103
315035,name811671,address844174,status319117
599643,name650785,address97759,status235610
69950,name615952,address590768,status196541
387809,name607753,address878673,status973314
451956,name514903,address1341,status581440
831501,name40188,address826494,status322748
584042,name718249,address669951,status495596
781313,name970122,address901296,status70485
993542,name854136,address109712,status502229
47353,name901714,address708890,status293821
845032,name888358,address11790,status697942
779848,name90504,address591514,status980101
77996,name427909,address671717,status216841
51040,name837554,address737337,status492448
284325,name192925,address547018,status140553
34376,name501157,address789479,status32997
430369,name291942,address897660,status511927
206821,name508300,address501313,status72842
312937,name814345,address37379,status748210
188596,name771553,address354125,status221482
618303,name911138,address607283,status428893
44299,name207986,address812026,status309440
254303,name395968,address461223,status173340
55325,name652637,address677475,status201385
53632,name133091,address54919,status485526
395637,name72723,address207562,status411878
770706,name368189,address134340,status44596
744631,name82968,address244382,status756887
549504,name87153,address913433,status747360
701732,name568000,address502327,status3712
541357,name242071,address730698,status23879
557652,name398900,address552983,status642119
73976,name543157,address882789,status883927
60347,name254251,address546280,status555827
657529,name774663,address28613,status693377
880038,name20336,address117250,status747950
637123,name219063,address834892,status52471
329277,name642722,address328483,status315012
267298,name832613,address837926,status99694
49024,name572143,address903094,status576802
505116,name110303,address767754,status67869
83020,name719575,address390799,status505751
906034,name723945,address257273,status849276
300693,name160239,address595819,status264789
674845,name758711,address287871,status123014
477867,name143002,address755122,status538480
172563,name573358,address328047,status291318
415159,name471569,address145014,status130589
28033,name432230,address504873,status351437
212860,name112988,address235315,status646068
667344,name794857,address139478,status489610
908056,name198423,address53583,status59183
36449,name907829,address766439,status179760
703490,name980462,address39449,status168872
117651,name305974,address546075,status646851
225995,name864160,address820811,status696414
662650,name185100,address670071,status307338
913759,name17150,address798601,status841264
86311,name181067,address940877,status522830
52547,name463085,address395169,status955295
357092,name499381,address292600,status937113
483286,name925791,address55178,status336144
636470,name613441,address373084,status251832
793425,name700638,address141415,status42375
315867,name736407,address685032,status549433
75273,name64513,address859907,status613101
261195,name625618,address358869,status293421
703721,name916148,address279253,status141899
510905,name391868,address224229,status453862
225723,name543348,address997563,status806924
152593,name721044,address735910,status794618
467678,name451984,address131136,status485886
333305,name337931,address283823,status217981
303054,name359465,address716055,status401809
122705,name142082,address266720,status708618
501088,name966130,address139935,status951318
881461,name314637,address237539,status302843
789636,name634416,address220766,status326400
410935,name571250,address664879,status755308
332420,name481274,address670472,status680166
665767,name862634,address352001,status523899
654465,name698297,address419768,status522238
915725,name394975,address811234,status343242
754427,name448873,address264755,status383267
248683,name546284,address520230,status310779
646407,name571222,address87145,status558800
605053,name912416,address223145,status280178
491352,name421599,address237557,status114659
686586,name121658,address69329,status930327
692024,name67190,address155546,status426010
312978,name481261,address736592,status133649
324749,name485278,address442245,status304728
99439,name174877,address753633,status198795
132759,name976107,address497936,status302880
621750,name692192,address304200,status745074
302574,name400005,address835322,status195096
590981,name757950,address974036,status909556
210949,name872612,address298673,status822152
869748,name789361,address996318,status115202
774891,name794325,address862346,status492824
907414,name674917,address723785,status825806
764935,name938611,address305029,status338709
595767,name817592,address366402,status971597
753497,name38574,address329867,status972075
897244,name138235,address297982,status304566
768190,name31495,address226225,status750891
790408,name742894,address689536,status199809
178730,name464849,address619061,status386439
451123,name935303,address237842,status750825
127148,name865137,address51325,status65809
901906,name866924,address166472,status583210
201775,name817887,address425501,status63743
144404,name887027,address674307,status847682
238389,name761122,address294863,status156201
36001,name203689,address769001,status480627
3804,name280727,address204346,status131785
133915,name865672,address218479,status979903
854107,name644523,address945005,status707193
71710,name70270,address684753,status661290
773123,name832091,address920162,status612536
109953,name869932,address214102,status251132
269439,name712443,address472509,status189477
645523,name661412,address491662,status576828
234326,name373995,address349517,status434818
760353,name159402,address103637,status901173
220518,name282659,address293191,status435569
762028,name725492,address245647,status861236
674216,name775528,address211984,status17786
224053,name400746,address955564,status389319
314033,name803092,address685873,status44675
980019,name180581,address288163,status87295
51244,name980433,address857890,status27734
765529,name282163,address744376,status633454
308322,name271262,address620481,status385566
935570,name497233,address313463,status344873
678836,name451784,address602585,status604265
438406,name832431,address616760,status634759
946333,name491954,address436318,status197543
114965,name101487,address178651,status535328
203634,name555789,address588717,status654888
31576,name682534,address418763,status850383
199139,name654624,address665102,status686242
158756,name471577,address319933,status918192
881913,name350784,address335155,status713769
553224,name339201,address622767,status736674
336407,name40856,address968056,status52404
704523,name884039,address803755,status807813
551612,name445410,address595875,status960222
673457,name130056,address147651,status567163
809853,name666988,address223458,status477730
209653,name355345,address428756,status691051
273996,name911828,address847505,status118174
188174,name180579,address247109,status369593
9781,name930380,address253748,status313168
961387,name385392,address420103,status281615
169757,name463574,address868790,status573980
633976,name759003,address512020,status500951
335172,name67911,address741490,status719235
221465,name685756,address553841,status7614
616321,name305608,address825320,status888236
309548,name91161,address765933,status773682
182986,name230096,address114180,status212830
173897,name698734,address380194,status379044
720171,name960811,address777180,status551876
124162,name755941,address615601,status779399
686155,name146357,address754416,status210087
554341,name701086,address27144,status29582
423724,name287711,address52138,status583863
532215,name119656,address693788,status483313
482346,name926697,address508189,status663426
789688,name909509,address354801,status647016
320632,name833637,address19912,status366395
192995,name883818,address254735,status739182
117480,name357370,address687762,status754996
915308,name417916,address422092,status492031
960737,name250974,address379661,status351075
297922,name240787,address293766,status663705
173352,name951835,address120180,status453792
454860,name412794,address327143,status526910
747802,name538634,address310382,status512165
495342,name420908,address815265,status654448
334317,name562074,address408651,status542348
559363,name271256,address542962,status112052
763764,name702153,address592899,status503956
24609,name220254,address940319,status568527
322330,name586089,address503420,status211164
815898,name729872,address362297,status971
70115,name532572,address180483,status918182
516279,name616177,address442077,status6194
271600,name63768,address654735,status797525
156925,name797752,address569837,status202705
660089,name2852,address944706,status333422
837737,name899726,address338202,status605559
952338,name529944,address37289,status730714
564533,name755147,address213787,status929395
615720,name298657,address357561,status686690
248339,name43132,address837556,status99800
901955,name116538,address729746,status34801
4078,name594336,address369522,status390715
378372,name632883,address36093,status400982
566958,name153125,address561387,status39667
549605,name285484,address440303,status454462
408882,name18607,address640001,status780312
468222,name569882,address841734,status926333
357845,name273874,address914461,status870661
650619,name779010,address43976,status67910
153899,name803602,address478389,status55830
525160,name972601,address333225,status739182
710338,name779305,address980808,status656682
727720,name852265,address195203,status645165
222116,name607553,address623198,status566817
715703,name851086,address39836,status42780
451345,name778677,address528650,status456222
871725,name724276,address470438,status717303
472327,name743828,address734826,status972037
316411,name803899,address30200,status373531
114875,name164126,address561123,status809854
111533,name217555,address882647,status415241
51999,name809540,address716583,status693232
162152,name170816,address83377,status221729
85852,name884139,address66224,status923398
964267,name878614,address545950,status210663
745942,name680169,address583620,status506925
544207,name330173,address97567,status267457
722669,name199046,address882800,status263699
378825,name29933,address8737,status516087
987832,name447292,address359375,status426665
439332,name902963,address817592,status558705
75401,name538616,address175939,status344162
516746,name81770,address422502,status763772
903597,name126038,address480887,status637361
912954,name751426,address742035,status686853
902571,name132647,address729445,status871374
685200,name165373,address224788,status596891
175682,name163758,address770891,status892273
515649,name14444,address294630,status642865
541421,name652574,address774262,status993813
26077,name59701,address212593,status436377
584288,name449182,address650809,status974262
29006,name70928,address855687,status889545
11017,name31492,address269620,status278355
985109,name476677,address524580,status609369
305490,name235613,address910735,status112044
572754,name317231,address486893,status303939
644955,name278947,address679358,status864708
775994,name288059,address84851,status586657
302530,name909829,address197628,status603679
661664,name809833,address490863,status750706
923868,name788386,address836625,status681669
415982,name919049,address382917,status231062
828218,name304205,address403534,status50941
311850,name113727,address700739,status100620
579047,name753930,address164878,status335378
191604,name364352,address753632,status600698
698343,name487183,address700277,status518737
468292,name986066,address389951,status229541
797431,name805380,address302770,status328008
127534,name826319,address838955,status918196
415953,name634946,address497086,status288328
595039,name493666,address399642,status135601
341094,name775895,address462811,status671460
902495,name656391,address718892,status253255
130019,name654336,address711319,status253423
212814,name550223,address442731,status837316
865903,name478894,address633353,status485633
945256,name661401,address520843,status977112
315561,name941313,address697616,status180403
130819,name762714,address407592,status612052
216299,name444751,address767897,status132957
281998,name975766,address834636,status441644
835147,name457885,address640407,status590878
964690,name503971,address231336,status815861
435287,name523108,address355274,status573396
708018,name270252,address33367,status781607
527062,name671885,address725883,status33439
331116,name718828,address554656,status135003
942987,name174005,address772859,status429666
113238,name43951,address274803,status838349
819955,name545961,address25705,status637058
471139,name24532,address953704,status866458
397379,name160875,address852523,status443428
825374,name224524,address483141,status976131
613933,name665770,address732145,status480626
794220,name642076,address604662,status754152
785241,name628685,address58038,status331991
378508,name950742,address664212,status498510
349614,name984617,address353344,status870782
862679,name337060,address49121,status654617
423880,name22085,address92637,status722838
25345,name184061,address752328,status824913
567041,name81757,address348326,status608080
991960,name837869,address657759,status882401
123882,name986908,address44542,status113567
528258,name987089,address188709,status66003
781328,name88032,address552273,status977398
499201,name913240,address104134,status832532
778681,name909561,address500183,status243661
838256,name700930,address811796,status161398
718758,name532329,address450000,status997020
517380,name89892,address835085,status857704
471121,name292708,address350855,status18462
971533,name339426,address452122,status640064
351213,name389906,address167952,status789647
312884,name581299,address460555,status772017
228523,name886856,address6475,status629934
271037,name239521,address913629,status836436
161649,name426002,address788257,status449723
85700,name215493,address954678,status766179
618018,name969004,address778372,status756409
496961,name256526,address83493,status920377
820315,name759491,address211440,status946733
677190,name478587,address685604,status847827
990065,name168184,address533742,status456668
701245,name958300,address372119,status217745
831797,name161692,address847758,status598928
579436,name916308,address5837,status202869
107506,name199797,address569577,status957204
947890,name561497,address836411,status561762
205227,name658807,address138279,status176947
739977,name202994,address162374,status529565
487903,name748492,address753652,status565948
928836,name322104,address60599,status449743
998599,name15052,address58314,status233728
265039,name247701,address32966,status515777
840212,name759941,address229740,status38674
311732,name185351,address791441,status611103
269747,name413683,address535462,status331205
929874,name35869,address575139,status893173
534538,name999176,address862032,status889521
578469,name959736,address111216,status568436
935546,name713317,address134538,status443503
733571,name383435,address399637,status569325
522204,name197790,address399231,status680983
30747,name849499,address83354,status768340
35718,name822202,address840099,status458376
697845,name298368,address514993,status457342
190469,name873137,address948087,status493920
979702,name319394,address781494,status827619
95586,name832939,address997954,status641856
914779,name580923,address429422,status605532
278239,name79879,address576790,status649097
308794,name31451,address796874,status827813
185721,name129809,address962386,status664224
693638,name164830,address431267,status504924
275173,name624521,address445212,status197485
528522,name569400,address40189,status43647
303956,name532899,address663653,status696023
651690,name343593,address426949,status526514
590577,name588481,address860711,status286985
541415,name399561,address223701,status231094
452255,name309114,address809447,status77552
497561,name805821,address866797,status729266
9149,name170518,address241716,status697339
10420,name329471,address352633,status53422
520995,name267408,address94952,status132505
708357,name816537,address108431,status725650
337892,name599442,address737188,status712830
323636,name80042,address516975,status480043
317004,name902587,address164437,status567261
303490,name824671,address810051,status300134
110625,name869724,address389491,status497198
339402,name647290,address603614,status223635
236900,name30518,address316926,status768297
43777,name411983,address347007,status372770
257871,name145597,address657665,status816777
548407,name458433,address510796,status79593
278357,name490072,address597329,status468490
804373,name121801,address945561,status287259
768614,name557022,address341773,status697963
774878,name223855,address350561,status524177
305642,name678233,address334429,status32812
68016,name86286,address392969,status862469
993539,name876806,address375924,status443345
50050,name682516,address2593,status275346
912653,name751891,address665551,status157788
283685,name954431,address602980,status987125
456160,name962336,address821557,status719958
652613,name531296,address534388,status750926
378122,name553598,address243575,status748102
811687,name912155,address859745,status101983
948822,name389234,address976047,status310967
403754,name830501,address815009,status549835
536393,name738546,address597250,status186422
621960,name522180,address440918,status640088
103585,name771430,address382624,status691730
11795,name48658,address135117,status181869
388951,name901864,address762176,status468954
914106,name367802,address217467,status445844
891355,name34884,address12966,status214306
204675,name682553,address26304,status135608
47708,name154232,address362527,status648253
927504,name748061,address960229,status567080
177343,name750452,address855937,status966723
605340,name939209,address350559,status997074
158821,name425115,address437293,status379405
590205,name757807,address19595,status51848
782759,name182144,address121871,status349236
84833,name190291,address340018,status450494
950555,name846953,address161882,status138453
565842,name970894,address104900,status114889
569806,name930767,address652173,status724751
649716,name845705,address621662,status582945
403337,name176027,address722674,status232770
867076,name899965,address186182,status818399
807117,name374826,address158428,status51409
144216,name131385,address910571,status33343
139929,name377866,address368038,status495841
846051,name480283,address921319,status86431
394657,name759418,address498680,status635927
663663,name676245,address566462,status83966
406486,name172845,address249667,status331742
962786,name623721,address503838,status775869
208674,name360455,address611649,status493982
86972,name298605,address275423,status336545
189930,name248158,address270520,status37957
105813,name832200,address592578,status979598
109580,name538810,address770934,status321985
46433,name860914,address538676,status904141
747744,name771732,address33427,status35652
222253,name756599,address149641,status59334
844089,name795034,address743795,status929726
353568,name488436,address423043,status149830
17315,name205161,address339011,status743270
871613,name137944,address80202,status678394
93604,name119441,address36410,status36657
973853,name278884,address931378,status841457
46652,name760341,address258135,status340504
809847,name118443,address431738,status786270
994854,name39079,address2918,status925014
441690,name56850,address254857,status717331
47895,name722352,address903933,status278952
64815,name970192,address788081,status952647
420924,name947269,address611192,status470474
837689,name558191,address7214,status786512
211965,name208754,address546563,status502528
442710,name938249,address586597,status646441
796158,name728243,address64334,status974666
706749,name660171,address895591,status34989
209370,name9525,address94167,status459438
217471,name922292,address572205,status959065
187496,name396825,address198182,status676529
68231,name529622,address251675,status21453
388152,name107057,address423114,status734494
364444,name729748,address825663,status233227
638484,name984257,address210142,status723133
834780,name79458,address717712,status488375
492417,name327678,address937288,status681372
152257,name653832,address485169,status1812
615869,name975314,address734262,status506186
951133,name602335,address474925,status50381
759296,name178517,address548641,status782038
392222,name753105,address824186,status636201
54845,name818709,address788619,status566548
278604,name844444,address312376,status441940
756448,name703247,address102466,status756631
253896,name138512,address350129,status359837
451151,name779763,address671900,status231159
892877,name777228,address83864,status30066
115754,name512099,address763195,status834381
171569,name706436,address590284,status873253
580748,name726195,address626121,status795698
948130,name391933,address658131,status848554
136329,name914346,address289530,status623619
237418,name398287,address906017,status210198
880496,name694336,address84174,status773663
196844,name614754,address586384,status797537
827273,name919646,address31373,status216934
53607,name650609,address678055,status518564
132502,name986656,address322635,status734331
347568,name376585,address719766,status228699
242835,name556245,address358819,status5699
409785,name439818,address462069,status298020
711030,name618685,address106110,status57508
222606,name226020,address200458,status432574
382641,name981578,address868555,status287494
16468,name229275,address813633,status72010
358253,name91679,address696070,status320277
803275,name745092,address761267,status604557
931343,name764371,address525427,status46012
526475,name677189,address574562,status735147
424117,name789295,address199457,status352810
23111,name898200,address309881,status417069
532023,name948075,address931368,status245137
987150,name893255,address447053,status655228
474664,name945396,address12077,status100129
883783,name831921,address539872,status516323
831571,name434793,address745179,status209553
108722,name491524,address651098,status767440
135232,name451993,address368234,status872470
12267,name547008,address475792,status878354
995822,name845125,address121754,status659050
11304,name100026,address520832,status965468
592664,name156644,address329909,status928390
328696,name185749,address345040,status731776
961907,name814810,address295826,status808807
224899,name956746,address158867,status932405
332075,name503551,address583246,status394956
946894,name967009,address164037,status396690
96363,name723485,address626322,status844661
339830,name517557,address327884,status908943
594259,name556658,address215570,status916645
457201,name548276,address238647,status234314
137473,name878442,address33610,status280289
994194,name989660,address793152,status185471
649099,name222821,address739137,status557103
520836,name843583,address224524,status864015
185025,name374135,address600135,status992407
